Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
E10.5;Insuliinisõltuv suhkurtõbi perifeersete vereringetüsistustega;Insuliinisõltuv suhkurtõbi perifeersete vereringetüsistustega;Insuliinisõltuv suhkurtõbi perifeersete vereringetüsistustega;;;1.01.2014;;;EPS;1;
E10.6;Insuliinisõltuv suhkurtõbi muude täpsustatud tüsistustega - Diabetes mellitus insulino dependens cum aliis implicationibus specificatis;Insuliinisõltuv suhkurtõbi muude täpsustatud tüsistustega - Diabetes mellitus insulino dependens cum aliis implicationibus specificatis;Insuliinisõltuv suhkurtõbi muude täpsustatud tüsistustega - Diabetes mellitus insulino dependens cum aliis implicationibus specificatis;;;1.01.2014;;;EPS;1;
E10.7;Insuliinisõltuv suhkurtõbi hulgitüsistustega;Insuliinisõltuv suhkurtõbi hulgitüsistustega;Insuliinisõltuv suhkurtõbi hulgitüsistustega;;;1.01.2014;;;EPS;1;
E10.8;Insuliinisõltuv suhkurtõbi täpsustamata tüsistustega;Insuliinisõltuv suhkurtõbi täpsustamata tüsistustega;Insuliinisõltuv suhkurtõbi täpsustamata tüsistustega;;;1.01.2014;;;EPS;1;
E10.9;Insuliinisõltuv suhkurtõbi tüsistusteta;Insuliinisõltuv suhkurtõbi tüsistusteta;Insuliinisõltuv suhkurtõbi tüsistusteta;;;1.01.2014;;;EPS;1;
E11;Insuliinisõltumatu suhkurtõbi;Insuliinisõltumatu suhkurtõbi;Insuliinisõltumatu suhkurtõbi;;;1.01.2014;;;EPS;1;
E11.1;Insuliinisõltumatu suhkurtõbi ketoatsidoosiga;Insuliinisõltumatu suhkurtõbi ketoatsidoosiga;Insuliinisõltumatu suhkurtõbi ketoatsidoosiga;;;1.01.2014;;;EPS;1;
E11.2;Insuliinisõltumatu suhkurtõbi neerutüsistustega;Insuliinisõltumatu suhkurtõbi neerutüsistustega;Insuliinisõltumatu suhkurtõbi neerutüsistustega;;;1.01.2014;;;EPS;1;
E11.3;Insuliinisõltumatu suhkurtõbi silmatüsistustega;Insuliinisõltumatu suhkurtõbi silmatüsistustega;Insuliinisõltumatu suhkurtõbi silmatüsistustega;;;1.01.2014;;;EPS;1;
E11.4;Insuliinisõltumatu suhkurtõbi neuroloogiliste tüsistustega;Insuliinisõltumatu suhkurtõbi neuroloogiliste tüsistustega;Insuliinisõltumatu suhkurtõbi neuroloogiliste tüsistustega;;;1.01.2014;;;EPS;1;
E11.5;Insuliinisõltumatu suhkurtõbi perifeersete vereringetüsistustega;Insuliinisõltumatu suhkurtõbi perifeersete vereringetüsistustega;Insuliinisõltumatu suhkurtõbi perifeersete vereringetüsistustega;;;1.01.2014;;;EPS;1;
E11.6;Insuliinisõltumatu suhkurtõbi muude täpsustatud tüsistustega;Insuliinisõltumatu suhkurtõbi muude täpsustatud tüsistustega;Insuliinisõltumatu suhkurtõbi muude täpsustatud tüsistustega;;;1.01.2014;;;EPS;1;
E11.7;Insuliinisõltumatu suhkurtõbi hulgitüsistustega;Insuliinisõltumatu suhkurtõbi hulgitüsistustega;Insuliinisõltumatu suhkurtõbi hulgitüsistustega;;;1.01.2014;;;EPS;1;
E11.8;Insuliinisõltumatu suhkurtõbi täpsustamata tüsistustega;Insuliinisõltumatu suhkurtõbi täpsustamata tüsistustega;Insuliinisõltumatu suhkurtõbi täpsustamata tüsistustega;;;1.01.2014;;;EPS;1;
E11.9;Insuliinisõltumatu suhkurtõbi tüsistusteta;Insuliinisõltumatu suhkurtõbi tüsistusteta;Insuliinisõltumatu suhkurtõbi tüsistusteta;;;1.01.2014;;;EPS;1;
E12;Väärtoitumussuhkurtõbi;Väärtoitumussuhkurtõbi;Väärtoitumussuhkurtõbi;;;1.01.2014;;;EPS;1;
E12.1;Väärtoitumussuhkurtõbi ketoatsidoosiga;Väärtoitumussuhkurtõbi ketoatsidoosiga;Väärtoitumussuhkurtõbi ketoatsidoosiga;;;1.01.2014;;;EPS;1;
E12.2;Väärtoitumussuhkurtõbi neerutüsistustega;Väärtoitumussuhkurtõbi neerutüsistustega;Väärtoitumussuhkurtõbi neerutüsistustega;;;1.01.2014;;;EPS;1;
E12.3;Väärtoitumussuhkurtõbi silmatüsistustega;Väärtoitumussuhkurtõbi silmatüsistustega;Väärtoitumussuhkurtõbi silmatüsistustega;;;1.01.2014;;;EPS;1;
E12.4;Väärtoitumussuhkurtõbi neuroloogiliste tüsistustega;Väärtoitumussuhkurtõbi neuroloogiliste tüsistustega;Väärtoitumussuhkurtõbi neuroloogiliste tüsistustega;;;1.01.2014;;;EPS;1;
E12.5;Väärtoitumussuhkurtõbi perifeersete vereringetüsistustega;Väärtoitumussuhkurtõbi perifeersete vereringetüsistustega;Väärtoitumussuhkurtõbi perifeersete vereringetüsistustega;;;1.01.2014;;;EPS;1;
E12.6;Väärtoitumussuhkurtõbi muude täpsustatud tüsistustega;Väärtoitumussuhkurtõbi muude täpsustatud tüsistustega;Väärtoitumussuhkurtõbi muude täpsustatud tüsistustega;;;1.01.2014;;;EPS;1;
E12.7;Väärtoitumussuhkurtõbi hulgitüsistustega;Väärtoitumussuhkurtõbi hulgitüsistustega;Väärtoitumussuhkurtõbi hulgitüsistustega;;;1.01.2014;;;EPS;1;
E12.8;Väärtoitumussuhkurtõbi täpsustamata tüsistustega;Väärtoitumussuhkurtõbi täpsustamata tüsistustega;Väärtoitumussuhkurtõbi täpsustamata tüsistustega;;;1.01.2014;;;EPS;1;
E12.9;Väärtoitumussuhkurtõbi tüsistusteta;Väärtoitumussuhkurtõbi tüsistusteta;Väärtoitumussuhkurtõbi tüsistusteta;;;1.01.2014;;;EPS;1;
E13;Muu täpsustatud suhkurtõbi;Muu täpsustatud suhkurtõbi;Muu täpsustatud suhkurtõbi;;;1.01.2014;;;EPS;1;
E13.1;Muu täpsustatud suhkurtõbi ketoatsidoosiga;Muu täpsustatud suhkurtõbi ketoatsidoosiga;Muu täpsustatud suhkurtõbi ketoatsidoosiga;;;1.01.2014;;;EPS;1;
E13.2;Muu täpsustatud suhkurtõbi neerutüsistustega;Muu täpsustatud suhkurtõbi neerutüsistustega;Muu täpsustatud suhkurtõbi neerutüsistustega;;;1.01.2014;;;EPS;1;
E13.3;Muu täpsustatud suhkurtõbi silmatüsistustega;Muu täpsustatud suhkurtõbi silmatüsistustega;Muu täpsustatud suhkurtõbi silmatüsistustega;;;1.01.2014;;;EPS;1;
E13.4;Muu täpsustatud suhkurtõbi neuroloogiliste tüsistustega;Muu täpsustatud suhkurtõbi neuroloogiliste tüsistustega;Muu täpsustatud suhkurtõbi neuroloogiliste tüsistustega;;;1.01.2014;;;EPS;1;
E13.5;Muu täpsustatud suhkurtõbi perifeersete vereringetüsistustega;Muu täpsustatud suhkurtõbi perifeersete vereringetüsistustega;Muu täpsustatud suhkurtõbi perifeersete vereringetüsistustega;;;1.01.2014;;;EPS;1;
E13.6;Muu täpsustatud suhkurtõbi muude täpsustatud tüsistustega;Muu täpsustatud suhkurtõbi muude täpsustatud tüsistustega;Muu täpsustatud suhkurtõbi muude täpsustatud tüsistustega;;;1.01.2014;;;EPS;1;
E13.7;Muu täpsustatud suhkurtõbi hulgitüsistustega;Muu täpsustatud suhkurtõbi hulgitüsistustega;Muu täpsustatud suhkurtõbi hulgitüsistustega;;;1.01.2014;;;EPS;1;
E13.8;Muu täpsustatud suhkurtõbi täpsustamata tüsistustega;Muu täpsustatud suhkurtõbi täpsustamata tüsistustega;Muu täpsustatud suhkurtõbi täpsustamata tüsistustega;;;1.01.2014;;;EPS;1;
E13.9;Muu täpsustatud suhkurtõbi tüsistusteta;Muu täpsustatud suhkurtõbi tüsistusteta;Muu täpsustatud suhkurtõbi tüsistusteta;;;1.01.2014;;;EPS;1;
E14;Täpsustamata suhkurtõbi;Täpsustamata suhkurtõbi;Täpsustamata suhkurtõbi;;;1.01.2014;;;EPS;1;
E14.1;Täpsustamata suhkurtõbi ketoatsidoosiga;Täpsustamata suhkurtõbi ketoatsidoosiga;Täpsustamata suhkurtõbi ketoatsidoosiga;;;1.01.2014;;;EPS;1;
E14.2;Täpsustamata suhkurtõbi neerutüsistustega;Täpsustamata suhkurtõbi neerutüsistustega;Täpsustamata suhkurtõbi neerutüsistustega;;;1.01.2014;;;EPS;1;
E14.3;Täpsustamata suhkurtõbi silmatüsistustega;Täpsustamata suhkurtõbi silmatüsistustega;Täpsustamata suhkurtõbi silmatüsistustega;;;1.01.2014;;;EPS;1;
E14.4;Täpsustamata suhkurtõbi neuroloogiliste tüsistustega;Täpsustamata suhkurtõbi neuroloogiliste tüsistustega;Täpsustamata suhkurtõbi neuroloogiliste tüsistustega;;;1.01.2014;;;EPS;1;
E14.5;Täpsustamata suhkurtõbi perifeersete vereringetüsistustega;Täpsustamata suhkurtõbi perifeersete vereringetüsistustega;Täpsustamata suhkurtõbi perifeersete vereringetüsistustega;;;1.01.2014;;;EPS;1;
E14.6;Täpsustamata suhkurtõbi muude täpsustatud tüsistustega;Täpsustamata suhkurtõbi muude täpsustatud tüsistustega;Täpsustamata suhkurtõbi muude täpsustatud tüsistustega;;;1.01.2014;;;EPS;1;
E14.7;Täpsustamata suhkurtõbi hulgitüsistustega;Täpsustamata suhkurtõbi hulgitüsistustega;Täpsustamata suhkurtõbi hulgitüsistustega;;;1.01.2014;;;EPS;1;
E14.8;Täpsustamata suhkurtõbi täpsustamata tüsistustega;Täpsustamata suhkurtõbi täpsustamata tüsistustega;Täpsustamata suhkurtõbi täpsustamata tüsistustega;;;1.01.2014;;;EPS;1;
E14.9;Täpsustamata suhkurtõbi tüsistusteta;Täpsustamata suhkurtõbi tüsistusteta;Täpsustamata suhkurtõbi tüsistusteta;;;1.01.2014;;;EPS;1;
F00;Dementsus Alzheimeri tõvest;Dementsus Alzheimeri tõvest;Dementsus Alzheimeri tõvest;;;1.01.2014;;;EPS;1;
F00.0;Varajase algusega dementsus Alzheimeri tõvest;Varajase algusega dementsus Alzheimeri tõvest;Varajase algusega dementsus Alzheimeri tõvest;;;1.01.2014;;;EPS;1;
F00.1;Hilise algusega dementsus Alzheimeri tõvest;Hilise algusega dementsus Alzheimeri tõvest;Hilise algusega dementsus Alzheimeri tõvest;;;1.01.2014;;;EPS;1;
F00.2;Atüüpiline või segatüüpi dementsus Alzheimeri tõvest;Atüüpiline või segatüüpi dementsus Alzheimeri tõvest;Atüüpiline või segatüüpi dementsus Alzheimeri tõvest;;;1.01.2014;;;EPS;1;
F00.9;Täpsustamata dementsus Alzheimeri tõvest;Täpsustamata dementsus Alzheimeri tõvest;Täpsustamata dementsus Alzheimeri tõvest;;;1.01.2014;;;EPS;1;
F01;Vaskulaarne dementsus;Vaskulaarne dementsus;Vaskulaarne dementsus;;;1.01.2014;;;EPS;1;
F01.0;Ägeda algusega vaskulaarne dementsus;Ägeda algusega vaskulaarne dementsus;Ägeda algusega vaskulaarne dementsus;;;1.01.2014;;;EPS;1;
F01.1;Multiinfarktne (valdavalt kortikaalne) vaskulaarne dementsus;Multiinfarktne (valdavalt kortikaalne) vaskulaarne dementsus;Multiinfarktne (valdavalt kortikaalne) vaskulaarne dementsus;;;1.01.2014;;;EPS;1;
F01.2;Subkortikaalne vaskulaarne dementsus;Subkortikaalne vaskulaarne dementsus;Subkortikaalne vaskulaarne dementsus;;;1.01.2014;;;EPS;1;
F01.3;Segatüüpi (kortikaalne ja subkortikaalne) vaskulaarne dementsus;Segatüüpi (kortikaalne ja subkortikaalne) vaskulaarne dementsus;Segatüüpi (kortikaalne ja subkortikaalne) vaskulaarne dementsus;;;1.01.2014;;;EPS;1;
F01.8;Muu täpsustatud vaskulaarne dementsus;Muu täpsustatud vaskulaarne dementsus;Muu täpsustatud vaskulaarne dementsus;;;1.01.2014;;;EPS;1;
F01.9;Täpsustamata vaskulaarne dementsus;Täpsustamata vaskulaarne dementsus;Täpsustamata vaskulaarne dementsus;;;1.01.2014;;;EPS;1;
F02;Dementsus MK muudest haigustest;Dementsus MK muudest haigustest;Dementsus MK muudest haigustest;;;1.01.2014;;;EPS;1;
F02.0;Dementsus Picki tõvest;Dementsus Picki tõvest;Dementsus Picki tõvest;;;1.01.2014;;;EPS;1;
F02.1;Dementsus Creutzfeldti-Jakobi tõvest;Dementsus Creutzfeldti-Jakobi tõvest;Dementsus Creutzfeldti-Jakobi tõvest;;;1.01.2014;;;EPS;1;
F02.2;Dementsus Huntingtoni tõvest;Dementsus Huntingtoni tõvest;Dementsus Huntingtoni tõvest;;;1.01.2014;;;EPS;1;
F02.3;Dementsus Parkinsoni tõvest;Dementsus Parkinsoni tõvest;Dementsus Parkinsoni tõvest;;;1.01.2014;;;EPS;1;
F02.4;Dementsus HIV infektsioonist;Dementsus HIV infektsioonist;Dementsus HIV infektsioonist;;;1.01.2014;;;EPS;1;
F02.8;Dementsus teistest MK haigustest;Dementsus teistest MK haigustest;Dementsus teistest MK haigustest;;;1.01.2014;;;EPS;1;
F03;Dementsus MK muudest haigustest;Dementsus MK muudest haigustest;Dementsus MK muudest haigustest;;;1.01.2014;;;EPS;1;
F03.0;Täpsustamata dementsus;Täpsustamata dementsus;Täpsustamata dementsus;;;1.01.2014;;;EPS;1;
F04;Orgaaniline amnestiline sündroom, v.a. alkoholist või psühhoaktiivsetest ainetest põhjustatud (Korsakovi sündroom või psühhoos (mittealkohoolne));Orgaaniline amnestiline sündroom, v.a. alkoholist või psühhoaktiivsetest ainetest põhjustatud (Korsakovi sündroom või psühhoos (mittealkohoolne));Orgaaniline amnestiline sündroom, v.a. alkoholist või psühhoaktiivsetest ainetest põhjustatud (Korsakovi sündroom või psühhoos (mittealkohoolne));;;1.01.2014;;;EPS;1;
F05;Deliirium, v.a. alkoholist või psühhoaktiivsetest ainetest põhjustatud;Deliirium, v.a. alkoholist või psühhoaktiivsetest ainetest põhjustatud;Deliirium, v.a. alkoholist või psühhoaktiivsetest ainetest põhjustatud;;;1.01.2014;;;EPS;1;
F05.0;Dementsuseta deliirium;Dementsuseta deliirium;Dementsuseta deliirium;;;1.01.2014;;;EPS;1;
F05.1;Dementsusega deliirium;Dementsusega deliirium;Dementsusega deliirium;;;1.01.2014;;;EPS;1;
F05.8;Muu täpsustatud deliirium;Muu täpsustatud deliirium;Muu täpsustatud deliirium;;;1.01.2014;;;EPS;1;
F05.9;Täpsustamata deliirium;Täpsustamata deliirium;Täpsustamata deliirium;;;1.01.2014;;;EPS;1;
F06;Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest;Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest;Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest;;;1.01.2014;;;EPS;1;
F06.0;Orgaaniline hallutsinoos;Orgaaniline hallutsinoos;Orgaaniline hallutsinoos;;;1.01.2014;;;EPS;1;
F06.1;Orgaaniline katatoonia;Orgaaniline katatoonia;Orgaaniline katatoonia;;;1.01.2014;;;EPS;1;
F06.2;Orgaaniline luululine psühhoos;Orgaaniline luululine psühhoos;Orgaaniline luululine psühhoos;;;1.01.2014;;;EPS;1;
F06.3;Orgaanilised meeleoluhäired;Orgaanilised meeleoluhäired;Orgaanilised meeleoluhäired;;;1.01.2014;;;EPS;1;
F06.4;Orgaaniline ärevus;Orgaaniline ärevus;Orgaaniline ärevus;;;1.01.2014;;;EPS;1;
F06.5;Orgaaniline dissotsiatiivne häire;Orgaaniline dissotsiatiivne häire;Orgaaniline dissotsiatiivne häire;;;1.01.2014;;;EPS;1;
F06.6;Orgaaniline asteenia;Orgaaniline asteenia;Orgaaniline asteenia;;;1.01.2014;;;EPS;1;
F06.7;Kerge orgaaniline tunnetushäire;Kerge orgaaniline tunnetushäire;Kerge orgaaniline tunnetushäire;;;1.01.2014;;;EPS;1;
F06.8;Muud täpsustatud orgaanilised psüühikahäired;Muud täpsustatud orgaanilised psüühikahäired;Muud täpsustatud orgaanilised psüühikahäired;;;1.01.2014;;;EPS;1;
F06.9;Täpsustamata orgaaniline psüühikahäire;Täpsustamata orgaaniline psüühikahäire;Täpsustamata orgaaniline psüühikahäire;;;1.01.2014;;;EPS;1;
F07;Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist;Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist;Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist;;;1.01.2014;;;EPS;1;
F07.0;Orgaaniline isiksushäire;Orgaaniline isiksushäire;Orgaaniline isiksushäire;;;1.01.2014;;;EPS;1;
F07.1;Entsefaliidijärgne sündroom;Entsefaliidijärgne sündroom;Entsefaliidijärgne sündroom;;;1.01.2014;;;EPS;1;
F07.2;Traumajärgse ajukahjustuse sündroom;Traumajärgse ajukahjustuse sündroom;Traumajärgse ajukahjustuse sündroom;;;1.01.2014;;;EPS;1;
F07.8;Muud isiksus- ja käitumishäired;Muud isiksus- ja käitumishäired;Muud isiksus- ja käitumishäired;;;1.01.2014;;;EPS;1;
F07.9;Täpsustamata isiksus- ja käitumishäire;Täpsustamata isiksus- ja käitumishäire;Täpsustamata isiksus- ja käitumishäire;;;1.01.2014;;;EPS;1;
F09;Täpsustamata orgaaniline - k.a. sümptomaatiline - psüühikahäire;Täpsustamata orgaaniline - k.a. sümptomaatiline - psüühikahäire;Täpsustamata orgaaniline - k.a. sümptomaatiline - psüühikahäire;;;1.01.2014;;;EPS;1;
F20;Skisofreenia;Skisofreenia;Skisofreenia;;;1.01.2014;;;EPS;1;
F20.0;Paranoidne skisofreenia;Paranoidne skisofreenia;Paranoidne skisofreenia;;;1.01.2014;;;EPS;1;
F20.1;Hebefreenne skisofreenia;Hebefreenne skisofreenia;Hebefreenne skisofreenia;;;1.01.2014;;;EPS;1;
F20.2;Katatoonne skisofreenia;Katatoonne skisofreenia;Katatoonne skisofreenia;;;1.01.2014;;;EPS;1;
F20.3;Diferentseerimata skisofreenia;Diferentseerimata skisofreenia;Diferentseerimata skisofreenia;;;1.01.2014;;;EPS;1;
F20.4;Skisofreenia järeldepressioon;Skisofreenia järeldepressioon;Skisofreenia järeldepressioon;;;1.01.2014;;;EPS;1;
F20.5;Residuaalne skisofreenia;Residuaalne skisofreenia;Residuaalne skisofreenia;;;1.01.2014;;;EPS;1;
F20.6;Lihtne skisofreenia;Lihtne skisofreenia;Lihtne skisofreenia;;;1.01.2014;;;EPS;1;
F20.8;Muu skisofreenia;Muu skisofreenia;Muu skisofreenia;;;1.01.2014;;;EPS;1;
F20.9;Täpsustamata skisofreenia;Täpsustamata skisofreenia;Täpsustamata skisofreenia;;;1.01.2014;;;EPS;1;
F21;Skisotüüpne häire;Skisotüüpne häire;Skisotüüpne häire;;;1.01.2014;;;EPS;1;
F22;Püsivad luululised häired;Püsivad luululised häired;Püsivad luululised häired;;;1.01.2014;;;EPS;1;
F22.0;Luululine (paranoidne) häire;Luululine (paranoidne) häire;Luululine (paranoidne) häire;;;1.01.2014;;;EPS;1;
F22.8;Muud püsivad luululised häired;Muud püsivad luululised häired;Muud püsivad luululised häired;;;1.01.2014;;;EPS;1;
F22.9;Täpsustamata püsiv luululine häire;Täpsustamata püsiv luululine häire;Täpsustamata püsiv luululine häire;;;1.01.2014;;;EPS;1;
F23;Äge ja mööduv psühhootiline episood;Äge ja mööduv psühhootiline episood;Äge ja mööduv psühhootiline episood;;;1.01.2014;;;EPS;1;
F23.0;Äge polümorfne psühhootiline häire skisofreenia sümptomiteta;Äge polümorfne psühhootiline häire skisofreenia sümptomiteta;Äge polümorfne psühhootiline häire skisofreenia sümptomiteta;;;1.01.2014;;;EPS;1;
F23.1;Äge polümorfne psühhootiline häire skisofreenia sümptomitega;Äge polümorfne psühhootiline häire skisofreenia sümptomitega;Äge polümorfne psühhootiline häire skisofreenia sümptomitega;;;1.01.2014;;;EPS;1;
F23.2;Äge skisofreeniataoline psühhootiline häire;Äge skisofreeniataoline psühhootiline häire;Äge skisofreeniataoline psühhootiline häire;;;1.01.2014;;;EPS;1;
F23.3;Muu äge domineerivalt luululine psühhootiline häire;Muu äge domineerivalt luululine psühhootiline häire;Muu äge domineerivalt luululine psühhootiline häire;;;1.01.2014;;;EPS;1;
F23.8;Muud ägedad psühhootilised episoodid;Muud ägedad psühhootilised episoodid;Muud ägedad psühhootilised episoodid;;;1.01.2014;;;EPS;1;
F23.9;Täpsustamata äge psühhootiline episood;Täpsustamata äge psühhootiline episood;Täpsustamata äge psühhootiline episood;;;1.01.2014;;;EPS;1;
F24;Indutseeritud luululine häire;Indutseeritud luululine häire;Indutseeritud luululine häire;;;1.01.2014;;;EPS;1;
F25;Skisoafektiivsed häired;Skisoafektiivsed häired;Skisoafektiivsed häired;;;1.01.2014;;;EPS;1;
F25.0;Maniakaalne skisoafektiivne häire;Maniakaalne skisoafektiivne häire;Maniakaalne skisoafektiivne häire;;;1.01.2014;;;EPS;1;
F25.1;Depressiivne skisoafektiivne häire;Depressiivne skisoafektiivne häire;Depressiivne skisoafektiivne häire;;;1.01.2014;;;EPS;1;
F25.2;Segatüüpi skisoafektiivne häire;Segatüüpi skisoafektiivne häire;Segatüüpi skisoafektiivne häire;;;1.01.2014;;;EPS;1;
F25.8;Muud skisoafektiivsed häired;Muud skisoafektiivsed häired;Muud skisoafektiivsed häired;;;1.01.2014;;;EPS;1;
F25.9;Täpsustamata skisoafektiivne häire;Täpsustamata skisoafektiivne häire;Täpsustamata skisoafektiivne häire;;;1.01.2014;;;EPS;1;
F28;Muud mitteorgaanilised psühhoosid;Muud mitteorgaanilised psühhoosid;Muud mitteorgaanilised psühhoosid;;;1.01.2014;;;EPS;1;
F29;Täpsustamata mitteorgaaniline psühhoos;Täpsustamata mitteorgaaniline psühhoos;Täpsustamata mitteorgaaniline psühhoos;;;1.01.2014;;;EPS;1;
F30 ;Maniakaalne episood e. mania;Maniakaalne episood e. mania;Maniakaalne episood e. mania;;;1.01.2014;;;EPS;1;
F30.0;Hüpomania;Hüpomania;Hüpomania;;;1.01.2014;;;EPS;1;
F30.1;Mania psühhootiliste sümptomiteta;Mania psühhootiliste sümptomiteta;Mania psühhootiliste sümptomiteta;;;1.01.2014;;;EPS;1;
F30.2;Mania psühhootiliste sümptomitega;Mania psühhootiliste sümptomitega;Mania psühhootiliste sümptomitega;;;1.01.2014;;;EPS;1;
F30.8;Muud maniakaalsed episoodid;Muud maniakaalsed episoodid;Muud maniakaalsed episoodid;;;1.01.2014;;;EPS;1;
F30.9;Täpsustamata maniakaalne episood;Täpsustamata maniakaalne episood;Täpsustamata maniakaalne episood;;;1.01.2014;;;EPS;1;
F31 ;Bipolaarne meeleoluhäire;Bipolaarne meeleoluhäire;Bipolaarne meeleoluhäire;;;1.01.2014;;;EPS;1;
F31.0 ;Bipolaarne meeleoluhäire, hüpomania;Bipolaarne meeleoluhäire, hüpomania;Bipolaarne meeleoluhäire, hüpomania;;;1.01.2014;;;EPS;1;
F31.1 ;Bipolaarne meeleoluhäire, psühhootiliste sümptomiteta mania;Bipolaarne meeleoluhäire, psühhootiliste sümptomiteta mania;Bipolaarne meeleoluhäire, psühhootiliste sümptomiteta mania;;;1.01.2014;;;EPS;1;
F31.2 ;Bipolaarne meeleoluhäire, psühhootiliste sümptomitega mania;Bipolaarne meeleoluhäire, psühhootiliste sümptomitega mania;Bipolaarne meeleoluhäire, psühhootiliste sümptomitega mania;;;1.01.2014;;;EPS;1;
F31.3 ;Bipolaarne meeleoluhäire, mõõdukas või kerge depressioon;Bipolaarne meeleoluhäire, mõõdukas või kerge depressioon;Bipolaarne meeleoluhäire, mõõdukas või kerge depressioon;;;1.01.2014;;;EPS;1;
F31.4 ;Bipolaarne meeleoluhäire, psühhootiliste sümptomiteta raske depressioon;Bipolaarne meeleoluhäire, psühhootiliste sümptomiteta raske depressioon;Bipolaarne meeleoluhäire, psühhootiliste sümptomiteta raske depressioon;;;1.01.2014;;;EPS;1;
F31.5 ;Bipolaarne meeleoluhäire, psühhootiliste sümptomitega raske depressioon;Bipolaarne meeleoluhäire, psühhootiliste sümptomitega raske depressioon;Bipolaarne meeleoluhäire, psühhootiliste sümptomitega raske depressioon;;;1.01.2014;;;EPS;1;
F31.6 ;Bipolaarne meeleoluhäire, segatüüpi episood;Bipolaarne meeleoluhäire, segatüüpi episood;Bipolaarne meeleoluhäire, segatüüpi episood;;;1.01.2014;;;EPS;1;
F31.7 ;Bipolaarne meeleoluhäire, remissioonis;Bipolaarne meeleoluhäire, remissioonis;Bipolaarne meeleoluhäire, remissioonis;;;1.01.2014;;;EPS;1;
F31.8 ;Muud täpsustatud bipolaarsed meeleoluhäired;Muud täpsustatud bipolaarsed meeleoluhäired;Muud täpsustatud bipolaarsed meeleoluhäired;;;1.01.2014;;;EPS;1;
F31.9 ;Täpsustamata bipolaarne meeleoluhäire;Täpsustamata bipolaarne meeleoluhäire;Täpsustamata bipolaarne meeleoluhäire;;;1.01.2014;;;EPS;1;
F32 ;Depressiivne episood e. depressioon;Depressiivne episood e. depressioon;Depressiivne episood e. depressioon;;;1.01.2014;;;EPS;1;
F32.0 ;Kerge depressioon;Kerge depressioon;Kerge depressioon;;;1.01.2014;;;EPS;1;
F32.1 ;Mõõdukas depressioon;Mõõdukas depressioon;Mõõdukas depressioon;;;1.01.2014;;;EPS;1;
F32.2 ;Raske depressioon psühhootiliste sümptomiteta;Raske depressioon psühhootiliste sümptomiteta;Raske depressioon psühhootiliste sümptomiteta;;;1.01.2014;;;EPS;1;
F32.3 ;Raske depressioon psühhootiliste sümptomitega;Raske depressioon psühhootiliste sümptomitega;Raske depressioon psühhootiliste sümptomitega;;;1.01.2014;;;EPS;1;
F32.8 ;Muud depressiivsed episoodid;Muud depressiivsed episoodid;Muud depressiivsed episoodid;;;1.01.2014;;;EPS;1;
F32.9 ;Täpsustamata depressiivne episood;Täpsustamata depressiivne episood;Täpsustamata depressiivne episood;;;1.01.2014;;;EPS;1;
F33 ;Korduv depressiivne häire e korduv depressioon;Korduv depressiivne häire e korduv depressioon;Korduv depressiivne häire e korduv depressioon;;;1.01.2014;;;EPS;1;
F33.0 ;Kerge korduv depressioon;Kerge korduv depressioon;Kerge korduv depressioon;;;1.01.2014;;;EPS;1;
F33.1 ;Mõõdukas korduv depressioon;Mõõdukas korduv depressioon;Mõõdukas korduv depressioon;;;1.01.2014;;;EPS;1;
F33.2 ;Raske korduv depressioon psühhootiliste sümptomiteta;Raske korduv depressioon psühhootiliste sümptomiteta;Raske korduv depressioon psühhootiliste sümptomiteta;;;1.01.2014;;;EPS;1;
F33.3 ;Raske korduv depressioon psühhootiliste sümptomitega;Raske korduv depressioon psühhootiliste sümptomitega;Raske korduv depressioon psühhootiliste sümptomitega;;;1.01.2014;;;EPS;1;
F33.4 ;Korduv depressioon remissioonis;Korduv depressioon remissioonis;Korduv depressioon remissioonis;;;1.01.2014;;;EPS;1;
F33.8 ;Muud täpsustatud korduvad depressioonid;Muud täpsustatud korduvad depressioonid;Muud täpsustatud korduvad depressioonid;;;1.01.2014;;;EPS;1;
F33.9 ;Täpsustamata korduv depressioon;Täpsustamata korduv depressioon;Täpsustamata korduv depressioon;;;1.01.2014;;;EPS;1;
F34 ;Püsivad meeleoluhäired;Püsivad meeleoluhäired;Püsivad meeleoluhäired;;;1.01.2014;;;EPS;1;
F34.0 ;Tsüklotüümia;Tsüklotüümia;Tsüklotüümia;;;1.01.2014;;;EPS;1;
F34.1 ;Düstüümia;Düstüümia;Düstüümia;;;1.01.2014;;;EPS;1;
