Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
RGPAJ026;Labajalg poolpõiki vasak palatis;Labajala röntgenülesvõte (poolpõiki), vasak, palatis;;RGPAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGPAJ027;Labajalg AP parem palatis;Labajala röntgenülesvõte (otseülesvõte AP), parem, palatis;;RGPAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGPAJ028;Labajalg AP vasak palatis;Labajala röntgenülesvõte (otseülesvõte AP), vasak, palatis;;RGPAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGPAJ029;Kandluu aksiaalne parem palatis;Kandluu röntgenülesvõte (aksiaalselt), parem, palatis;;RGPAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGPAJ030;Kandluu aksiaalne vasak palatis;Kandluu röntgenülesvõte (aksiaalselt), vasak, palatis;;RGPAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGPAJ031;Kandluu LAT parem palatis;Kandluu röntgenülesvõte (külgülesvõte), parem, palatis;;RGPAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGPAJ032;Kandluu LAT vasak palatis;Kandluu röntgenülesvõte (külgülesvõte), vasak, palatis;;RGPAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGPMT;Muu/täpsustamata piirkonna röntgenülesvõtted palatis;Muu/täpsustamata piirkonna röntgenülesvõtted palatis;;RGP;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGPMT001;Muu eriprojektsioon palatis;Muu röntgenülesvõte (eriprojektsioon), palatis;;RGPMT;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSK;Röntgenoskoopia;Röntgenoskoopia;;;0;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKPK;Pea- ja kaelapiirkonna röntgenoskoopia;Pea- ja kaelapiirkonna röntgenoskoopia;;RSK;1;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKPK001;Neelamine kontrastainega;Neelamisfunktsiooni röntgenuuring kontrastainega;;RSKPK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKPK002;Neel kontrastainega;Neelu röntgenoskoopia kontrastainega;;RSKPK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKPK003;Sialograafia;Sialograafia;;RSKPK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKLS;Lülisamba piirkonna röntgenoskoopia;Lülisamba piirkonna röntgenoskoopia;;RSK;1;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKLS001;Lülisamba kaelaosa müelograafia;Lülisamba kaelaosa müelograafia;;RSKLS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKLS002;Lülisamba rinnaosa müelograafia;Lülisamba rinnaosa müelograafia;;RSKLS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKLS003;Lülisamba nimmeosa müelograafia;Lülisamba nimmeosa müelograafia;;RSKLS;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKRK;Rindkere piirkonna röntgenoskoopia;Rindkere piirkonna röntgenoskoopia;;RSK;1;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKRK001;Rindkere röntgenoskoopia;Rindkere röntgenoskoopia;;RSKRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKRK002;Söögitoru kontrastainega (jood);Söögitoru röntgenoskoopia vesilahustuva kontrastainega;;RSKRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKRK003;Söögitoru kontrastainega (baarium);Söögitoru röntgenoskoopia BaSO4-suspensiooniga;;RSKRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV;Kõhu- ja vaagnapiirkonna röntgenoskoopia;Kõhu- ja vaagnapiirkonna röntgenoskoopia;;RSK;1;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV001;Sapiteed kontrastainega;Sapiteede röntgenoskoopia kontrastainega;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV002;Defekograafia;Defekograafia;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV003;Tsüstograafia;Tsüstograafia;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV004;Miktsioontsüstograafia;Miktsioontsüstograafia;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV005;Hüsterosalpingograafia;Hüsterosalpingograafia;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV006;Seedetrakti passaaž (jood);Seedetrakti passaaži uuring vesilahustuva kontrastainega;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV007;Seedetrakti passaaž (baarium);Seedetrakti passaaži uuring BaSO4-suspensiooniga;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV008;Peensoole passaaž kontrastainega (baarium);Peensoole passaaži uuring BaSO4-suspensiooniga;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV009;Jämesoole passaaž kontrastainega (baarium);Jämesoole passaaži uuring BaSO4-suspensiooniga;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV010;Passaažiaeg markeritega;Passaažiaja määramine röntgenkontrastsete markeritega;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV011;Ülemine seedetrakt kontrastainega (baarium);Söögitoru, mao ja duodenumi röntgenoskoopia kaksikkontrasteerimisega BaSO4-suspensiooniga;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV012;Ülemine seedetrakt kontrastainega (jood);Söögitoru, mao ja duodenumi röntgenoskoopia lihtkontrasteerimisega vesilahustuva kontrastainega;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV013;Ülemine seedetrakt kontrastainega (baarium);Söögitoru, mao ja duodenumi röntgenoskoopia lihtkontrasteerimisega BaSO4-suspensiooniga;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV014;Peensool kontrastainega (jood);Peensoole röntgenoskoopia vesilahustuva kontrastainega;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV015;Peensool kontrastainega (baarium);Peensoole röntgenoskoopia BaSO4-suspensiooniga;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV016;Jämesool kontrastainega (kaksikkontrasteerimine);Jämesoole röntgenoskoopia kaksikkontrasteerimisega BaSO4-suspensiooniga;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV017;Jämesool kontrastainega (baarium);Jämesoole röntgenoskoopia lihtkontrasteerimisega BaSO4-suspensiooniga;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV018;Jämesool kontrastainega (jood);Jämesoole röntgenoskoopia vesilahustuva kontrastainega;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV019;Intravenoosne urograafia;Intravenoosne urograafia;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV020;Antegraadne püelograafia;Antegraadne püelograafia;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKKV021;Retrograadne püelograafia;Retrograadne püelograafia;;RSKKV;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKMT;Muu/täpsustamata piirkonna röntgenoskoopia;Muu/täpsustamata piirkonna röntgenoskoopia;;RSK;1;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKMT001;Ureetragraafia;Ureetragraafia;;RSKMT;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKMT002;Artrograafia;Artrograafia;;RSKMT;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKMT003;Dakrüotsüstograafia;Dakrüotsüstograafia;;RSKMT;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKMT004;Fistulograafia;Fistulograafia;;RSKMT;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKMT005;Herniograafia;Herniograafia;;RSKMT;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKMT006;Muu röntgenoskoopia kontrastaineta;Muu röntgenoskoopia kontrastaineta;;RSKMT;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RSKMT007;Muu röntgenoskoopia kontrastainega;Muu röntgenoskoopia kontrastainega;;RSKMT;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGI;Intraoraalsed röntgenülesvõtted;Intraoraalsed röntgenülesvõtted;;RGU;1;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE;Peapiirkonna intraoraalsed röntgenülesvõtted;Peapiirkonna intraoraalsed röntgenülesvõtted;;RGI;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE001;Hammas 11;Hamba 11 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE002;Hammas 12;Hamba 12 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE003;Hammas 13;Hamba 13 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE004;Hammas 14;Hamba 14 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE005;Hammas 15;Hamba 15 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE006;Hammas 16;Hamba 16 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE007;Hammas 17;Hamba 17 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE008;Hammas 18;Hamba 18 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE009;Hammas 21;Hamba 21 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE010;Hammas 22;Hamba 22 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE011;Hammas 23;Hamba 23 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE012;Hammas 24;Hamba 24 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE013;Hammas 25;Hamba 25 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE014;Hammas 26;Hamba 26 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE015;Hammas 27;Hamba 27 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE016;Hammas 28;Hamba 28 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE017;Hammas 31;Hamba 31 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE018;Hammas 32;Hamba 32 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE019;Hammas 33;Hamba 33 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE020;Hammas 34;Hamba 34 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE021;Hammas 35;Hamba 35 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE022;Hammas 36;Hamba 36 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE023;Hammas 37;Hamba 37 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE024;Hammas 38;Hamba 38 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE025;Hammas 41;Hamba 41 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE026;Hammas 42;Hamba 42 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE027;Hammas 43;Hamba 43 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE028;Hammas 44;Hamba 44 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE029;Hammas 45;Hamba 45 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE030;Hammas 46;Hamba 46 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE031;Hammas 47;Hamba 47 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE032;Hammas 48;Hamba 48 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE033;Hammas 51;Hamba 51 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE034;Hammas 52;Hamba 52 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE035;Hammas 53;Hamba 53 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE036;Hammas 54;Hamba 54 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE037;Hammas 55;Hamba 55 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE038;Hammas 61;Hamba 61 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE039;Hammas 62;Hamba 62 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE040;Hammas 63;Hamba 63 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE041;Hammas 64;Hamba 64 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE042;Hammas 65;Hamba 65 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE043;Hammas 71;Hamba 71 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE044;Hammas 72;Hamba 72 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE045;Hammas 73;Hamba 73 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE046;Hammas 74;Hamba 74 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE047;Hammas 75;Hamba 75 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE048;Hammas 81;Hamba 81 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE049;Hammas 82;Hamba 82 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE050;Hammas 83;Hamba 83 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE051;Hammas 84;Hamba 84 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
RGIPE052;Hammas 85;Hamba 85 röntgenülesvõte;;RGIPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
OPT;Ortopantomograafia;Ortopantomograafia;;;0;12.12.2018;;;Eesti Radioloogia Ühing;1;
OPTPE;Peapiirkonna ortopantomograafia;Peapiirkonna ortopantomograafia;;OPT;1;12.12.2018;;;Eesti Radioloogia Ühing;1;
OPTPE001;Ortopantomograafia;Ortopantomograafia;;OPTPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
OPTPE002;Tsefalogramm;Näokolju luude röntgenülesvõte (tsefalogramm);;OPTPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
OPTPE003;Näokolju LAT;Näokolju luude röntgenülesvõte (külgülesvõte);;OPTPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
OPTPE004;Alalõualiigesed;Alalõualiigeste röntgenülesvõte (otseülesvõte AP);;OPTPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
OPTPE005;Alalõualiigesed funktsionaalne;Alalõualiigeste röntgenülesvõte (suletud/avatud suuga);;OPTPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMG;Mammograafia;Mammograafia;;;0;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK;Rindkere piirkonna mammograafia;Rindkere piirkonna mammograafia;;MMG;1;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK001;Mammogrammid CC ja MLO;Mammogrammid (CC ja MLO), mõlemad rinnad;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK002;Mammogrammid CC ja MLO parem;Mammogrammid (CC ja MLO), parem;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK003;Mammogrammid CC ja MLO vasak;Mammogrammid (CC ja MLO), vasak;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK004;Mammogramm MLO parem;Mammogramm (põikisuunas, MLO), parem;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK005;Mammogramm MLO vasak;Mammogramm (põikisuunas, MLO), vasak;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK006;Mammogramm CC parem;Mammogramm (kraniokaudaalsuunas, CC), parem;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK007;Mammogramm CC vasak;Mammogramm (kraniokaudaalsuunas, CC), vasak;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK008;Mammogramm LAT parem;Mammogramm (külgsuunas, LAT), parem;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK009;Mammogramm LAT vasak;Mammogramm (külgsuunas, LAT), vasak;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK010;Mammogramm aksillaarkoopast parem;Mammogramm aksillaarkoopast, parem;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK011;Mammogramm aksillaarkoopast vasak;Mammogramm aksillaarkoopast, vasak;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK012;Mammogramm suurendusega parem;Mammogramm suurendusega, parem;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK013;Mammogramm suurendusega vasak;Mammogramm suurendusega, vasak;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK014;Mammogramm lisakompressiooniga parem;Mammogramm lisakompressiooniga, parem;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK015;Mammogramm lisakompressiooniga vasak;Mammogramm lisakompressiooniga, vasak;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK016;Mammogramm lisaprojektsioon;Mammogramm, lisaprojektsioon;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK017;Sõeluuringu mammogrammid CC ja MLO;Mammograafiline sõeluuring (CC ja MLO), mõlemad;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK018;Sõeluuringu mammogrammid CC ja MLO parem;Mammograafiline sõeluuring (CC ja MLO), parem;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK019;Sõeluuringu mammogrammid CC ja MLO vasak;Mammograafiline sõeluuring (CC ja MLO), vasak;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK020;Sõeluuringu mammogramm aksillaarkoopast, parem;Sõeluuringu mammogramm aksillaarkoopast, parem;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK021;Sõeluuringu mammogramm aksillaarkoopast, vasak;Sõeluuringu mammogramm aksillaarkoopast, vasak;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK022;3D ja 2D mammogrammid CC ja MLO COMBO;3D ja 2D mammogrammid CC ja MLO COMBO, mõlemad;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK023;3D ja 2D mammogrammid CC ja MLO COMBO parem;3D ja 2D mammogrammid CC ja MLO COMBO parem;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK024;3D ja 2D mammogrammid CC ja MLO COMBO vasak;3D ja 2D mammogrammid CC ja MLO COMBO vasak;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK025;3D-mammogrammid 2D-rekonstruktsiooniga;3D-mammogrammid 2D-rekonstruktsiooniga (CC ja MLO suunas), mõlemad;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK026;3D-mammogrammid 2D-rekonstruktsiooniga, parem;3D-mammogrammid 2D-rekonstruktsiooniga (CC ja MLO suunas), parem;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK027;3D-mammogrammid 2D-rekonstruktsiooniga, vasak;3D-mammogrammid 2D-rekonstruktsiooniga (CC ja MLO suunas), vasak;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK028;3D mammogrammid CC ja MLO;3D-mammogrammid (CC ja MLO), mõlemad;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK029;3D mammogrammid CC ja MLO parem;3D-mammogrammid  (CC ja MLO), parem;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK030;3D mammogrammid CC ja MLO vasak;3D-mammogramm (CC ja MLO), vasak;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK031;Röntgenogramm rinnapreparaadist;Röntgenogramm rinnapreparaadist;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK032;Röntgenogramm bioptaatidest;Röntgenogramm bioptaatidest;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK033;Mammogramm galaktograafia parem;Mammogramm galaktograafia, parem;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MMGRK034;Mammogramm galaktograafia vasak;Mammogramm galaktograafia, vasak;;MMGRK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHU;Ultraheliuuringud;Ultraheliuuringud;;;0;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUPE;Peapiirkonna ultraheliuuringud;Peapiirkonna ultraheliuuringud;;UHU;1;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUPE001;Peaaju;Peaaju ultraheliuuring;;UHUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUPE002;Peaaju veresooned;Peaaju veresoonte ultraheliuuring;;UHUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUPE003;Peaaju ja ajuveresooned;Peaaju ja peaaju veresoonte ultraheliuuring;;UHUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUPE004;Peaaju (laps);Lapse peaaju ultraheliuuring;;UHUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUPE005;Peaaju ja ajuveresooned (laps);Lapse peaaju ja peaaju veresoonte ultraheliuuring;;UHUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUPE006;Pea pehmed koed;Pea pehmete kudede ultraheliuuring;;UHUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUPE007;Näo pehmed koed;Näopiirkonna pehmete kudede ultraheliuuring;;UHUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUPE008;Süljenäärmed;Süljenäärmete ultraheliuuring;;UHUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUPE009;Silm;Silma ultraheliuuring;;UHUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUPE010;Silmanärv;Silmanärvi ultraheliuuring;;UHUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUPE011;Silm ja silma veresooned;Silma ja silmaveresoonte ultraheliuuring;;UHUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUKA;Kaelapiirkonna ultraheliuuringud;Kaelapiirkonna ultraheliuuringud;;UHU;1;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUKA001;Kaela pehmed koed;Kaela pehmete kudede ultraheliuuring;;UHUKA;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUKA002;Kilpnääre;Kilpnäärme ultraheliuuring;;UHUKA;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUKA003;Kaelaarterid;Kaelaarterite ultraheliuuring;;UHUKA;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUKA004;Kaelaveenid;Kaelaveenide ultraheliuuring;;UHUKA;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUKA005;Kaelaveresooned;Kaelaveresoonte ultraheliuuring;;UHUKA;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUUJ;Ülajäseme piirkonna ultraheliuuringud;Ülajäseme piirkonna ultraheliuuringud;;UHU;1;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUUJ001;Ülajäseme arterid parem;Ülajäseme arterite ultraheliuuring, parem;;UHUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUUJ002;Ülajäseme arterid vasak;Ülajäseme arterite ultraheliuuring, vasak;;UHUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUUJ003;Ülajäsemete arterid;Ülajäsemete arterite ultraheliuuring;;UHUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUUJ004;Ülajäseme veenid parem;Ülajäseme veenide ultraheliuuring, parem;;UHUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUUJ005;Ülajäseme veenid vasak;Ülajäseme veenide ultraheliuuring, vasak;;UHUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUUJ006;Ülajäsemete veenid;Ülajäsemete veenide ultraheliuuring;;UHUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUUJ007;Küünarvarre arterid;Küünarvarre arterite ultraheliuuring enne koronaarlõikust;;UHUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUUJ008;Ülajäseme veresooned parem;Ülajäseme veresoonte ultraheliuuring, parem;;UHUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUUJ009;Ülajäseme veresooned vasak;Ülajäseme veresoonte ultraheliuuring, vasak;;UHUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUUJ010;Ülajäsemete veresooned;Ülajäsemete veresoonte ultraheliuuring;;UHUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
UHUUJ011;Ülajäseme veresooned AVF parem;Ülajäseme veresoonte ultraheliuuring enne arteriovenoosse fistuli rajamist, parem;;UHUUJ;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
